,longitude,latitude,name,category
535,4.82210022320629,45.7624539457981,Tour de la Force,place_of_worship
536,4.82205945026708,45.762213040162,Tour de la Justice,place_of_worship
537,4.82283638779494,45.7623930768233,Tour de la Prudence,place_of_worship
538,4.82279840962609,45.7621530031139,Tour de la Tempérance,place_of_worship
539,4.81104961639466,45.7547367017384,,archaeological_site
540,4.83523322434133,45.7676551772271,,fountain
541,4.81624282068072,45.7551096299641,Mausolée romain de Satrius,archaeological_site
542,4.81608518250284,45.7552330783782,Mausolée romain du Sévir Turpio,archaeological_site
543,4.81594101278324,45.7553458613474,"Mausolées romains de Julius Severianus, de Quintus Valerius et de Julia",archaeological_site
544,4.82655078472046,45.7639437469984,Site historique de Lyon,yes
545,4.84206112607923,45.7685311664876,,fountain
546,4.8212674636881,45.7624898732881,Chapelle Sainte-Claudine Thévenet,place_of_worship
547,4.83353763014419,45.7605086510978,Fontaine des Jacobins,fountain
548,4.8336347153282,45.7668390936784,,fountain
549,4.83400449839921,45.7564328120221,Mémorial Lyonnais du Génocide Arménien,memorial
550,4.81862780087768,45.7595910344728,Prétendu Sanctuaire de Cybèle,archaeological_site
551,4.8225603735335,45.7622887314822,Basilique de Fourvière,place_of_worship
552,4.84466069138997,45.7772447720051,Aux enfants du Rhône défenseurs de la Patrie,memorial
553,4.81944272197595,45.759978436922,,yes
554,4.83386624999357,45.7563692253803,,yes
555,4.82816865925342,45.7506737740835,À la gloire de la République,memorial
556,4.83611114132059,45.76828518889,Le Soleil,fountain
557,4.82043533556788,45.755996595435,Église Saint-Just,place_of_worship
558,4.81365680183167,45.7551222741113,Église Saint-Irénée,place_of_worship
559,4.81935922201298,45.7538031778718,Château de Choulans,castle
560,4.81752260575357,45.7555720031532,Site archéologique de Saint-Just Les Minimes,ruins
561,4.81279252379721,45.7551125596004,,fountain
562,4.82087512067667,45.7596196882424,,fountain
563,4.8736159663659,45.7338029379596,Bassin,fountain
564,4.83291608308741,45.7712892599164,Mosquée Koba,place_of_worship
565,4.82595339417442,45.7329436897699,Centre spirituel En Guédi,place_of_worship
566,4.87066119402408,45.7367678583913,Église Saint-Marc,place_of_worship
567,4.82886975338388,45.7385128596415,Salle du Royaume des Témoins de Jéhovah,place_of_worship
568,4.8323854792949,45.7377661441286,Église Notre-Dame des Anges,place_of_worship
569,4.82370461702918,45.7449119572438,Église Sainte-Blandine,place_of_worship
570,4.82132095899867,45.7519986679894,Basilique funéraire Saint-Laurent de Choulans,archaeological_site
571,4.7927390846589,45.7882783362301,Mosquée Et-Tawba,place_of_worship
572,4.8579823160212,45.7842846225248,Espace des droits de l'homme,memorial
573,4.83925077191156,45.7464712859578,Église Saint-Michel,place_of_worship
574,4.81524322758387,45.7706525112823,Fort Saint-Jean,castle
575,4.84149347965462,45.7527412716993,Église Saint-André,place_of_worship
576,4.84055133845793,45.7525661066999,Église Protestante Chinoise de Lyon,place_of_worship
577,4.8520767884863,45.7826830536211,,fountain
578,4.83346117408569,45.7676292942189,Fontaine Bartholdi,fountain
579,4.8795058255553,45.7443343352027,Chapelle de l'hôpital Édouard-Herriot,place_of_worship
580,4.81150665087765,45.7634953504973,Famille Guimet,tomb
581,4.8915003017015,45.7534763247162,,fountain
582,4.82260264039896,45.7620540236746,Chapelle Saint-Thomas,place_of_worship
583,4.8671999282235,45.7311872372782,Église Saint-Jacques,place_of_worship
584,4.84614522600562,45.7478074615599,Église de l'Annonciation,place_of_worship
585,4.82707664156633,45.7666446049378,Église Saint-Paul,place_of_worship
586,4.83372104453961,45.7647138409245,Église Saint-Nizier,place_of_worship
587,4.83694856134487,45.7630634457706,Basilique Saint-Bonaventure,place_of_worship
588,4.83001338618211,45.751446346461,Église Sainte-Croix,place_of_worship
589,4.84519071638604,45.7597855732552,Église de l'Immaculée Conception,place_of_worship
590,4.84834918507309,45.750652821718,Église Notre-Dame Saint-Louis,place_of_worship
591,4.84600330454154,45.766159002216,Église Saint-Pothin,place_of_worship
592,4.85012647085595,45.7602777911408,Mission Ciel Ouvert,place_of_worship
593,4.84161838600376,45.7619051324687,Grand Temple,place_of_worship
594,4.83477573270787,45.7642799552868,Musée de l'Imprimerie et de la communication graphique,building
595,4.85850570118852,45.7753375310653,Orangerie,yes
596,4.85161119514969,45.7577870373101,Église du Saint-Sacrement,place_of_worship
597,4.85202461350548,45.7544424548187,Église arménienne Saint-Jacques,place_of_worship
598,4.84764791376872,45.7744110920093,,building
599,4.85438553307461,45.7714226893059,Église Saint-Joseph des Brotteaux,place_of_worship
600,4.84440716617912,45.7703542881758,Église Adventiste du 7e jour,place_of_worship
601,4.8439352457633,45.7641485627879,Église Luthérienne,place_of_worship
602,4.84754281944846,45.7643732630842,Chapelle Sainte-Croix de Lyon,place_of_worship
603,4.8534311700598,45.7667008400271,Église du Saint-Nom-de-Jesus,place_of_worship
604,4.86500912601108,45.7678370226037,Église orthodoxe russe Saint-Nicolas,place_of_worship
605,4.86059973426073,45.7704428934605,Église Evangélique Baptiste,place_of_worship
606,4.86624934923388,45.7661932381824,Église Notre-Dame de Bellecombe,place_of_worship
607,4.88771923706151,45.7494246596666,Église Notre-Dame-du-Bon-Secours,place_of_worship
608,4.89221892694126,45.7423462710368,Villa Berliet,building
609,4.86519354272987,45.7604335240713,Petites soeurs des Pauvres,place_of_worship
610,4.87766504604476,45.7518090108305,Église Sainte-Jeanne-d'Arc,place_of_worship
611,4.87439880172649,45.7520695758636,Église évangélique arménienne,place_of_worship
612,4.86684984218696,45.7552437124132,Mosquée Es-salem,place_of_worship
613,4.869252024547,45.7581772136317,Église du Sacré-Cœur,place_of_worship
614,4.88981099197394,45.7501975534671,Église évangélique libre de Lyon,place_of_worship
615,4.87844036242825,45.7258150284786,Église Notre-Dame-de-l'Assomption,place_of_worship
616,4.8707379039327,45.7450564758327,Villa des Frères Lumière,yes
617,4.88369621784162,45.7393064926955,Église Notre-Dame-Saint-Alban,place_of_worship
618,4.89012083684643,45.7368477023869,Mosquée Badr Eddine,place_of_worship
619,4.86840370020958,45.7434665540248,Église Saint-Maurice,place_of_worship
620,4.86373190623025,45.7451968642333,Église de Jésus-Christ des saints des derniers jours,place_of_worship
621,4.8632597720384,45.7425194253463,centre culturel israélite chaare-tsedek,place_of_worship
622,4.865080021374,45.7265137651685,Église Saint-Jean-Apôtre,place_of_worship
623,4.8543354174383,45.7391898690898,Monument aux morts italiens de Lyon,memorial
624,4.85233902320133,45.7354693619202,Église Saint-Vincent-de-Paul,place_of_worship
625,4.88324523125934,45.73289655449,Église de la Sainte-Trinité,place_of_worship
626,4.85225480846426,45.739887488896,Calvary Chapel,place_of_worship
627,4.85180184817884,45.7455426653271,,yes
628,4.85256035424032,45.7446220806085,Château de La Motte,castle
629,4.85085164875994,45.7515095034792,Synagogue,place_of_worship
630,4.85019445729006,45.7457837330567,Mosquée El Oulfa,place_of_worship
631,4.85155207853475,45.7458090520625,,yes
632,4.8490843513204,45.7403736048453,Centre évangélique de Pentecôte,place_of_worship
633,4.85147686003229,45.7459667521203,,yes
634,4.85273696305354,45.7444739348812,,yes
635,4.8477452476683,45.7515162170574,Paroisses de la Guillotière,place_of_worship
636,4.82526222689404,45.7588980939121,,building
637,4.82847794238677,45.7619938682225,,fountain
638,4.82832413946983,45.7616250534206,,fountain
639,4.83461917354809,45.7778347312527,,fountain
640,4.82728508786459,45.7640840745745,Musées Gadagne,building
641,4.85301667829898,45.7464486838389,,yes
642,4.85334191911294,45.7465315231655,,yes
643,4.85272207197605,45.7463384494912,,yes
644,4.8258874027464,45.743955668884,Prieuré Saint-Irénée,place_of_worship
645,4.82738987558664,45.7522088495115,Chapelle Paul Couturier,place_of_worship
646,4.82736485771041,45.7536594903777,Basilique Saint-Martin d'Ainay,church
647,4.83103352215049,45.7566729307481,,building
648,4.83012141529895,45.7560991805195,,building
649,4.83013755616793,45.7567493062558,,building
650,4.83129783449375,45.7566162686207,,building
651,4.83042697974302,45.7587655300026,,building
652,4.83008833483892,45.7581921687608,,building
653,4.83031994681568,45.7585710951598,,building
654,4.82942855286886,45.757454694175,,building
655,4.83135212138077,45.7540418860027,Hôtel de Cuzieu,manor
656,4.83185395345406,45.755247000135,Église Saint-François-de-Sales,place_of_worship
657,4.83141047103579,45.7563258629543,,building
658,4.8341620633828,45.7571410915479,,building
659,4.83438235464357,45.7576885398181,,building
660,4.83369351925111,45.7582815013941,,building
661,4.83334357071287,45.7583870759706,,building
662,4.83071701191355,45.7590327344645,,building
663,4.83160466395468,45.758802618687,,building
664,4.83118957683109,45.7589414479006,,building
665,4.83209787340396,45.7587827815849,,building
666,4.83153486559893,45.7665566462291,Temple de la Lanterne,place_of_worship
667,4.82968366593319,45.7675504314593,Église Notre-Dame-Saint-Vincent,place_of_worship
668,4.83720502958018,45.7693171981038,,building
669,4.8366915885055,45.7697177677051,Thou bout de chant,building
670,4.83253044198038,45.7685962073952,Église de la Scientologie,place_of_worship
671,4.83378434055707,45.7701300561909,Église Saint-Polycarpe,place_of_worship
672,4.82635619601187,45.768529900573,Église La Bonne Nouvelle,place_of_worship
673,4.81481706816243,45.7695567467783,DRAC Rhône-Alpes,building
674,4.82015282639606,45.7704736310902,Sacré-Choeur des Chartreux,place_of_worship
675,4.82429446629104,45.7706928882525,Chapelle des Chartreux,place_of_worship
676,4.82995670035906,45.7716616878733,Église du Bon-Pasteur,place_of_worship
677,4.83264200272296,45.7692204761131,,yes
678,4.83754025436675,45.7709414889472,,yes
679,4.83418332592979,45.7702259094127,,ruins
680,4.83755781385837,45.7713063258651,,yes
681,4.82900966943579,45.7696539634149,,yes
682,4.82470217372067,45.7759432604785,Église Saint-Augustin,place_of_worship
683,4.83410177037036,45.7707932014761,,monument
684,4.83507043139394,45.7719122350431,,ruins
685,4.81973289992089,45.7597884801866,Théâtre Gallo-Romain de Fourvière,archaeological_site
686,4.81967675837461,45.7587013243663,Odéon,archaeological_site
687,4.82778088421939,45.7610467137759,Jardin archéologique Girard Desargues,archaeological_site
688,4.81254255696141,45.7751143596254,Église Saint-Charles-de-Serin,place_of_worship
689,4.83542259207607,45.7740143873105,Salle du Royaume des Témoins de Jéhovah,place_of_worship
690,4.83282011271262,45.7661982044168,,fountain
691,4.82101361658396,45.7792351179322,Église Sainte-Élisabeth,place_of_worship
692,4.81175625000024,45.7625762503792,Mémorial Sapeurs Pompiers,monument
